index,date,flow ,flow (mm/sec),day,month,year
2458,9/23/08,1.74997824,9.80E-20,23,9,2008
2459,9/24/08,1.5998992,8.96E-20,24,9,2008
2460,9/25/08,1.49229536,8.36E-20,25,9,2008
2461,9/26/08,1.79528512,1.01E-19,26,9,2008
2462,9/27/08,8.1552384,4.57E-19,27,9,2008
2463,9/28/08,14.4982016,8.12E-19,28,9,2008
2464,9/29/08,21.1243328,1.18E-18,29,9,2008
2465,9/30/08,16.28216,9.12E-19,30,9,2008
2466,10/1/08,10.901968,6.11E-19,1,10,2008
2467,10/2/08,10.2223648,5.73E-19,2,10,2008
2468,10/3/08,8.8914752,4.98E-19,3,10,2008
2469,10/4/08,7.0225664,3.93E-19,4,10,2008
2470,10/5/08,6.0314784,3.38E-19,5,10,2008
2471,10/6/08,5.6350432,3.16E-19,6,10,2008
2472,10/7/08,5.0403904,2.82E-19,7,10,2008
2473,10/8/08,4.5590048,2.55E-19,8,10,2008
2474,10/9/08,4.389104,2.46E-19,9,10,2008
2475,10/10/08,4.5023712,2.52E-19,10,10,2008
2476,10/11/08,4.3324704,2.43E-19,11,10,2008
2477,10/12/08,4.105936,2.30E-19,12,10,2008
2478,10/13/08,3.9926688,2.24E-19,13,10,2008
2479,10/14/08,3.8794016,2.17E-19,14,10,2008
2480,10/15/08,3.6528672,2.05E-19,15,10,2008
2481,10/16/08,3.7095008,2.08E-19,16,10,2008
2482,10/17/08,4.105936,2.30E-19,17,10,2008
2483,10/18/08,3.681184,2.06E-19,18,10,2008
2484,10/19/08,3.3130656,1.86E-19,19,10,2008
2485,10/20/08,2.973264,1.67E-19,20,10,2008
2486,10/21/08,2.34179936,1.31E-19,21,10,2008
2487,10/22/08,2.28516576,1.28E-19,22,10,2008
2488,10/23/08,2.59948224,1.46E-19,23,10,2008
2489,10/24/08,2.29649248,1.29E-19,24,10,2008
2490,10/25/08,2.12659168,1.19E-19,25,10,2008
2491,10/26/08,7.5889024,4.25E-19,26,10,2008
2492,10/27/08,13.592064,7.61E-19,27,10,2008
2493,10/28/08,9.0047424,5.04E-19,28,10,2008
2494,10/29/08,8.6083072,4.82E-19,29,10,2008
2495,10/30/08,7.6172192,4.27E-19,30,10,2008
2496,10/31/08,5.7483104,3.22E-19,31,10,2008
2497,11/1/08,4.813856,2.70E-19,1,11,2008
2498,11/2/08,4.0776192,2.28E-19,2,11,2008
2499,11/3/08,3.5679168,2.00E-19,3,11,2008
2500,11/4/08,3.4263328,1.92E-19,4,11,2008
2501,11/5/08,3.256432,1.82E-19,5,11,2008
2502,11/6/08,3.1714816,1.78E-19,6,11,2008
2503,11/7/08,3.5112832,1.97E-19,7,11,2008
2504,11/8/08,3.6245504,2.03E-19,8,11,2008
2505,11/9/08,3.7661344,2.11E-19,9,11,2008
2506,11/10/08,3.6245504,2.03E-19,10,11,2008
2507,11/11/08,3.1431648,1.76E-19,11,11,2008
2508,11/12/08,2.82318496,1.58E-19,12,11,2008
2509,11/13/08,2.73540288,1.53E-19,13,11,2008
2510,11/14/08,4.24752,2.38E-19,14,11,2008
2511,11/15/08,6.6827648,3.74E-19,15,11,2008
2512,11/16/08,8.919792,5.00E-19,16,11,2008
2513,11/17/08,8.6083072,4.82E-19,17,11,2008
2514,11/18/08,5.8615776,3.28E-19,18,11,2008
2515,11/19/08,4.7005888,2.63E-19,19,11,2008
2516,11/20/08,4.0776192,2.28E-19,20,11,2008
2517,11/21/08,3.5679168,2.00E-19,21,11,2008
2518,11/22/08,3.1997984,1.79E-19,22,11,2008
2519,11/23/08,2.690096,1.51E-19,23,11,2008
2520,11/24/08,2.65894752,1.49E-19,24,11,2008
2521,11/25/08,9.0896928,5.09E-19,25,11,2008
2522,11/26/08,42.4752,2.38E-18,26,11,2008
2523,11/27/08,25.48512,1.43E-18,27,11,2008
2524,11/28/08,14.724736,8.25E-19,28,11,2008
2525,11/29/08,11.1285024,6.23E-19,29,11,2008
2526,11/30/08,8.6932576,4.87E-19,30,11,2008
2527,12/1/08,9.486128,5.31E-19,1,12,2008
2528,12/2/08,11.609888,6.50E-19,2,12,2008
2529,12/3/08,9.6843456,5.42E-19,3,12,2008
2530,12/4/08,7.4190016,4.16E-19,4,12,2008
2531,12/5/08,6.37128,3.57E-19,5,12,2008
2532,12/6/08,5.521776,3.09E-19,6,12,2008
2533,12/7/08,5.097024,2.85E-19,7,12,2008
2534,12/8/08,4.389104,2.46E-19,8,12,2008
2535,12/9/08,3.9077184,2.19E-19,9,12,2008
2536,12/10/08,4.7855392,2.68E-19,10,12,2008
2537,12/11/08,8.070288,4.52E-19,11,12,2008
2538,12/12/08,18.7740384,1.05E-18,12,12,2008
2539,12/13/08,30.298976,1.70E-18,13,12,2008
2540,12/14/08,15.7724576,8.83E-19,14,12,2008
2541,12/15/08,11.5249376,6.45E-19,15,12,2008
2542,12/16/08,10.760384,6.03E-19,16,12,2008
2543,12/17/08,10.2223648,5.73E-19,17,12,2008
2544,12/18/08,8.0136544,4.49E-19,18,12,2008
2545,12/19/08,6.8809824,3.85E-19,19,12,2008
2546,12/20/08,6.088112,3.41E-19,20,12,2008
2547,12/21/08,6.8809824,3.85E-19,21,12,2008
2548,12/22/08,7.0225664,3.93E-19,22,12,2008
2549,12/23/08,7.1075168,3.98E-19,23,12,2008
2550,12/24/08,7.2491008,4.06E-19,24,12,2008
2551,12/25/08,8.211872,4.60E-19,25,12,2008
2552,12/26/08,10.0807808,5.65E-19,26,12,2008
2553,12/27/08,8.0136544,4.49E-19,27,12,2008
2554,12/28/08,7.2491008,4.06E-19,28,12,2008
2555,12/29/08,10.1090976,5.66E-19,29,12,2008
2556,12/30/08,10.052464,5.63E-19,30,12,2008
2557,12/31/08,7.362368,4.12E-19,31,12,2008
2558,1/1/09,6.9659328,3.90E-19,1,1,2009
2559,1/2/09,6.7110816,3.76E-19,2,1,2009
2560,1/3/09,6.2013792,3.47E-19,3,1,2009
2561,1/4/09,5.7483104,3.22E-19,4,1,2009
2562,1/5/09,5.4368256,3.05E-19,5,1,2009
2563,1/6/09,5.1819744,2.90E-19,6,1,2009
2564,1/7/09,4.9271232,2.76E-19,7,1,2009
2565,1/8/09,4.9837568,2.79E-19,8,1,2009
2566,1/9/09,4.8421728,2.71E-19,9,1,2009
2567,1/10/09,4.389104,2.46E-19,10,1,2009
2568,1/11/09,4.24752,2.38E-19,11,1,2009
2569,1/12/09,4.1908864,2.35E-19,12,1,2009
2570,1/13/09,4.0209856,2.25E-19,13,1,2009
2571,1/14/09,4.0209856,2.25E-19,14,1,2009
2572,1/15/09,3.7095008,2.08E-19,15,1,2009
2573,1/16/09,3.5112832,1.97E-19,16,1,2009
2574,1/17/09,3.5112832,1.97E-19,17,1,2009
2575,1/18/09,3.5962336,2.01E-19,18,1,2009
2576,1/19/09,3.8794016,2.17E-19,19,1,2009
2577,1/20/09,3.7944512,2.13E-19,20,1,2009
2578,1/21/09,3.5112832,1.97E-19,21,1,2009
2579,1/22/09,3.3413824,1.87E-19,22,1,2009
2580,1/23/09,3.1714816,1.78E-19,23,1,2009
2581,1/24/09,3.1714816,1.78E-19,24,1,2009
2582,1/25/09,3.0298976,1.70E-19,25,1,2009
2583,1/26/09,2.9166304,1.63E-19,26,1,2009
2584,1/27/09,2.82318496,1.58E-19,27,1,2009
2585,1/28/09,2.81185824,1.57E-19,28,1,2009
2586,1/29/09,3.5679168,2.00E-19,29,1,2009
2587,1/30/09,4.2192032,2.36E-19,30,1,2009
2588,1/31/09,3.398016,1.90E-19,31,1,2009
2589,2/1/09,2.83168,1.59E-19,1,2,2009
2590,2/2/09,2.59665056,1.45E-19,2,2,2009
2591,2/3/09,2.51170016,1.41E-19,3,2,2009
2592,2/4/09,2.46922496,1.38E-19,4,2,2009
2593,2/5/09,2.38144288,1.33E-19,5,2,2009
2594,2/6/09,2.28799744,1.28E-19,6,2,2009
2595,2/7/09,2.24552224,1.26E-19,7,2,2009
2596,2/8/09,2.3644528,1.32E-19,8,2,2009
2597,2/9/09,2.63629408,1.48E-19,9,2,2009
2598,2/10/09,2.59665056,1.45E-19,10,2,2009
2599,2/11/09,2.54568032,1.43E-19,11,2,2009
2600,2/12/09,4.2758368,2.39E-19,12,2,2009
2601,2/13/09,6.37128,3.57E-19,13,2,2009
2602,2/14/09,6.6261312,3.71E-19,14,2,2009
2603,2/15/09,6.0031616,3.36E-19,15,2,2009
2604,2/16/09,4.95544,2.78E-19,16,2,2009
2605,2/17/09,3.964352,2.22E-19,17,2,2009
2606,2/18/09,3.398016,1.90E-19,18,2,2009
2607,2/19/09,3.822768,2.14E-19,19,2,2009
2608,2/20/09,3.7944512,2.13E-19,20,2,2009
2609,2/21/09,3.256432,1.82E-19,21,2,2009
2610,2/22/09,3.0298976,1.70E-19,22,2,2009
2611,2/23/09,3.3413824,1.87E-19,23,2,2009
2612,2/24/09,3.398016,1.90E-19,24,2,2009
2613,2/25/09,2.973264,1.67E-19,25,2,2009
2614,2/26/09,2.83168,1.59E-19,26,2,2009
2615,2/27/09,2.83168,1.59E-19,27,2,2009
2616,2/28/09,5.1819744,2.90E-19,28,2,2009
2617,3/1/09,6.6827648,3.74E-19,1,3,2009
2618,3/2/09,5.2952416,2.97E-19,2,3,2009
2619,3/3/09,4.7572224,2.66E-19,3,3,2009
2620,3/4/09,4.3324704,2.43E-19,4,3,2009
2621,3/5/09,3.7944512,2.13E-19,5,3,2009
2622,3/6/09,3.4546496,1.93E-19,6,3,2009
2623,3/7/09,3.6245504,2.03E-19,7,3,2009
2624,3/8/09,7.2774176,4.08E-19,8,3,2009
2625,3/9/09,12.4310752,6.96E-19,9,3,2009
2626,3/10/09,10.5621664,5.92E-19,10,3,2009
2627,3/11/09,9.2879104,5.20E-19,11,3,2009
2628,3/12/09,12.176224,6.82E-19,12,3,2009
2629,3/13/09,10.6754336,5.98E-19,13,3,2009
2630,3/14/09,8.211872,4.60E-19,14,3,2009
2631,3/15/09,7.5889024,4.25E-19,15,3,2009
2632,3/16/09,8.0136544,4.49E-19,16,3,2009
2633,3/17/09,8.1552384,4.57E-19,17,3,2009
2634,3/18/09,8.5233568,4.77E-19,18,3,2009
2635,3/19/09,10.9586016,6.14E-19,19,3,2009
2636,3/20/09,12.4310752,6.96E-19,20,3,2009
2637,3/21/09,10.4205824,5.84E-19,21,3,2009
2638,3/22/09,8.778208,4.92E-19,22,3,2009
2639,3/23/09,7.8720704,4.41E-19,23,3,2009
2640,3/24/09,6.7110816,3.76E-19,24,3,2009
2641,3/25/09,6.3995968,3.58E-19,25,3,2009
2642,3/26/09,6.8243488,3.82E-19,26,3,2009
2643,3/27/09,9.20296,5.15E-19,27,3,2009
2644,3/28/09,12.7708768,7.15E-19,28,3,2009
2645,3/29/09,13.3372128,7.47E-19,29,3,2009
2646,3/30/09,17.1882976,9.63E-19,30,3,2009
2647,3/31/09,17.6130496,9.86E-19,31,3,2009
2648,4/1/09,14.3283008,8.02E-19,1,4,2009
2649,4/2/09,12.6576096,7.09E-19,2,4,2009
2650,4/3/09,14.1584,7.93E-19,3,4,2009
2651,4/4/09,25.2585856,1.41E-18,4,4,2009
2652,4/5/09,22.2570048,1.25E-18,5,4,2009
2653,4/6/09,15.3760224,8.61E-19,6,4,2009
2654,4/7/09,25.9381888,1.45E-18,7,4,2009
2655,4/8/09,22.7383904,1.27E-18,8,4,2009
2656,4/9/09,13.9318656,7.80E-19,9,4,2009
2657,4/10/09,10.7037504,5.99E-19,10,4,2009
2658,4/11/09,8.919792,5.00E-19,11,4,2009
2659,4/12/09,7.9570208,4.46E-19,12,4,2009
2660,4/13/09,6.937616,3.89E-19,13,4,2009
2661,4/14/09,6.1164288,3.43E-19,14,4,2009
2662,4/15/09,5.521776,3.09E-19,15,4,2009
2663,4/16/09,5.0403904,2.82E-19,16,4,2009
2664,4/17/09,4.6439552,2.60E-19,17,4,2009
2665,4/18/09,4.3324704,2.43E-19,18,4,2009
2666,4/19/09,4.105936,2.30E-19,19,4,2009
2667,4/20/09,3.822768,2.14E-19,20,4,2009
2668,4/21/09,5.5500928,3.11E-19,21,4,2009
2669,4/22/09,13.9035488,7.79E-19,22,4,2009
2670,4/23/09,14.8380032,8.31E-19,23,4,2009
2671,4/24/09,11.1001856,6.22E-19,24,4,2009
2672,4/25/09,8.1552384,4.57E-19,25,4,2009
2673,4/26/09,6.4562304,3.62E-19,26,4,2009
2674,4/27/09,5.4651424,3.06E-19,27,4,2009
2675,4/28/09,4.7005888,2.63E-19,28,4,2009
2676,4/29/09,4.0493024,2.27E-19,29,4,2009
2677,4/30/09,3.7944512,2.13E-19,30,4,2009
2678,5/1/09,3.5679168,2.00E-19,1,5,2009
2679,5/2/09,3.3696992,1.89E-19,2,5,2009
2680,5/3/09,3.1431648,1.76E-19,3,5,2009
2681,5/4/09,2.973264,1.67E-19,4,5,2009
2682,5/5/09,2.973264,1.67E-19,5,5,2009
2683,5/6/09,3.7095008,2.08E-19,6,5,2009
2684,5/7/09,6.8243488,3.82E-19,7,5,2009
2685,5/8/09,10.477216,5.87E-19,8,5,2009
2686,5/9/09,7.1075168,3.98E-19,9,5,2009
2687,5/10/09,6.4845472,3.63E-19,10,5,2009
2688,5/11/09,5.097024,2.85E-19,11,5,2009
2689,5/12/09,4.2192032,2.36E-19,12,5,2009
2690,5/13/09,3.5396,1.98E-19,13,5,2009
2691,5/14/09,3.114848,1.74E-19,14,5,2009
2692,5/15/09,3.0865312,1.73E-19,15,5,2009
2693,5/16/09,2.9166304,1.63E-19,16,5,2009
2694,5/17/09,2.8599968,1.60E-19,17,5,2009
2695,5/18/09,2.9166304,1.63E-19,18,5,2009
2696,5/19/09,2.52585856,1.41E-19,19,5,2009
2697,5/20/09,1.64520608,9.21E-20,20,5,2009
2698,5/21/09,1.97368096,1.11E-19,21,5,2009
2699,5/22/09,1.80378016,1.01E-19,22,5,2009
2700,5/23/09,1.699008,9.52E-20,23,5,2009
2701,5/24/09,1.56875072,8.79E-20,24,5,2009
2702,5/25/09,1.486632,8.33E-20,25,5,2009
2703,5/26/09,1.33655296,7.49E-20,26,5,2009
2704,5/27/09,1.4583152,8.17E-20,27,5,2009
2705,5/28/09,2.8599968,1.60E-19,28,5,2009
2706,5/29/09,5.4934592,3.08E-19,29,5,2009
2707,5/30/09,5.4085088,3.03E-19,30,5,2009
2708,5/31/09,3.9360352,2.20E-19,31,5,2009
2709,6/1/09,2.973264,1.67E-19,1,6,2009
2710,6/2/09,2.35595776,1.32E-19,2,6,2009
2711,6/3/09,1.9397008,1.09E-19,3,6,2009
2712,6/4/09,1.68201792,9.42E-20,4,6,2009
2713,6/5/09,1.46964192,8.23E-20,5,6,2009
2714,6/6/09,1.36486976,7.64E-20,6,6,2009
2715,6/7/09,1.27991936,7.17E-20,7,6,2009
2716,6/8/09,1.17797888,6.60E-20,8,6,2009
2717,6/9/09,1.06471168,5.96E-20,9,6,2009
2718,6/10/09,1.1609888,6.50E-20,10,6,2009
2719,6/11/09,1.21479072,6.80E-20,11,6,2009
2720,6/12/09,4.105936,2.30E-19,12,6,2009
2721,6/13/09,5.8332608,3.27E-19,13,6,2009
2722,6/14/09,5.8898944,3.30E-19,14,6,2009
2723,6/15/09,11.5532544,6.47E-19,15,6,2009
2724,6/16/09,9.0896928,5.09E-19,16,6,2009
2725,6/17/09,5.380192,3.01E-19,17,6,2009
2726,6/18/09,3.8510848,2.16E-19,18,6,2009
2727,6/19/09,7.4190016,4.16E-19,19,6,2009
2728,6/20/09,12.9690944,7.26E-19,20,6,2009
2729,6/21/09,8.49504,4.76E-19,21,6,2009
2730,6/22/09,6.0031616,3.36E-19,22,6,2009
2731,6/23/09,5.6067264,3.14E-19,23,6,2009
2732,6/24/09,4.95544,2.78E-19,24,6,2009
2733,6/25/09,5.2669248,2.95E-19,25,6,2009
2734,6/26/09,4.1625696,2.33E-19,26,6,2009
2735,6/27/09,3.7661344,2.11E-19,27,6,2009
2736,6/28/09,3.4263328,1.92E-19,28,6,2009
2737,6/29/09,4.24752,2.38E-19,29,6,2009
2738,6/30/09,7.3057344,4.09E-19,30,6,2009
2739,7/1/09,5.8615776,3.28E-19,1,7,2009
2740,7/2/09,6.9659328,3.90E-19,2,7,2009
2741,7/3/09,18.3209696,1.03E-18,3,7,2009
2742,7/4/09,14.1584,7.93E-19,4,7,2009
2743,7/5/09,8.7215744,4.88E-19,5,7,2009
2744,7/6/09,5.9182112,3.31E-19,6,7,2009
2745,7/7/09,4.672272,2.62E-19,7,7,2009
2746,7/8/09,8.2685056,4.63E-19,8,7,2009
2747,7/9/09,8.211872,4.60E-19,9,7,2009
2748,7/10/09,5.5784096,3.12E-19,10,7,2009
2749,7/11/09,4.1908864,2.35E-19,11,7,2009
2750,7/12/09,3.5396,1.98E-19,12,7,2009
2751,7/13/09,3.0015808,1.68E-19,13,7,2009
2752,7/14/09,2.48055168,1.39E-19,14,7,2009
2753,7/15/09,2.12659168,1.19E-19,15,7,2009
2754,7/16/09,1.92271072,1.08E-19,16,7,2009
2755,7/17/09,1.87740384,1.05E-19,17,7,2009
2756,7/18/09,2.48338336,1.39E-19,18,7,2009
2757,7/19/09,2.82884832,1.58E-19,19,7,2009
2758,7/20/09,2.37577952,1.33E-19,20,7,2009
2759,7/21/09,2.03597792,1.14E-19,21,7,2009
2760,7/22/09,2.9166304,1.63E-19,22,7,2009
2761,7/23/09,3.681184,2.06E-19,23,7,2009
2762,7/24/09,8.8348416,4.95E-19,24,7,2009
2763,7/25/09,22.5968064,1.27E-18,25,7,2009
2764,7/26/09,11.7231552,6.57E-19,26,7,2009
2765,7/27/09,6.8526656,3.84E-19,27,7,2009
2766,7/28/09,5.2669248,2.95E-19,28,7,2009
2767,7/29/09,4.1625696,2.33E-19,29,7,2009
2768,7/30/09,3.4546496,1.93E-19,30,7,2009
2769,7/31/09,4.2192032,2.36E-19,31,7,2009
2770,8/1/09,9.6560288,5.41E-19,1,8,2009
2771,8/2/09,8.070288,4.52E-19,2,8,2009
2772,8/3/09,5.0120736,2.81E-19,3,8,2009
2773,8/4/09,3.8794016,2.17E-19,4,8,2009
2774,8/5/09,3.0865312,1.73E-19,5,8,2009
2775,8/6/09,2.60231392,1.46E-19,6,8,2009
2776,8/7/09,2.2087104,1.24E-19,7,8,2009
2777,8/8/09,1.91421568,1.07E-19,8,8,2009
2778,8/9/09,1.71033472,9.58E-20,9,8,2009
2779,8/10/09,1.59423584,8.93E-20,10,8,2009
2780,8/11/09,2.2795024,1.28E-19,11,8,2009
2781,8/12/09,3.0298976,1.70E-19,12,8,2009
2782,8/13/09,2.34746272,1.31E-19,13,8,2009
2783,8/14/09,1.93403744,1.08E-19,14,8,2009
2784,8/15/09,1.66785952,9.34E-20,15,8,2009
2785,8/16/09,1.45548352,8.15E-20,16,8,2009
2786,8/17/09,1.34787968,7.55E-20,17,8,2009
2787,8/18/09,1.20629568,6.76E-20,18,8,2009
2788,8/19/09,1.11568192,6.25E-20,19,8,2009
2789,8/20/09,1.01090976,5.66E-20,20,8,2009
2790,8/21/09,0.94294944,5.28E-20,21,8,2009
2791,8/22/09,1.10152352,6.17E-20,22,8,2009
2792,8/23/09,1.28275104,7.18E-20,23,8,2009
2793,8/24/09,1.32522624,7.42E-20,24,8,2009
2794,8/25/09,1.2600976,7.06E-20,25,8,2009
2795,8/26/09,1.09869184,6.15E-20,26,8,2009
2796,8/27/09,0.991088,5.55E-20,27,8,2009
2797,8/28/09,0.9061376,5.08E-20,28,8,2009
2798,8/29/09,3.3696992,1.89E-19,29,8,2009
2799,8/30/09,8.1835552,4.58E-19,30,8,2009
2800,8/31/09,5.097024,2.85E-19,31,8,2009
2801,9/1/09,3.3130656,1.86E-19,1,9,2009
2802,9/2/09,2.41542304,1.35E-19,2,9,2009
2803,9/3/09,1.87740384,1.05E-19,3,9,2009
2804,9/4/09,1.59706752,8.94E-20,4,9,2009
2805,9/5/09,1.37053312,7.68E-20,5,9,2009
2806,9/6/09,1.18364224,6.63E-20,6,9,2009
2807,9/7/09,1.06188,5.95E-20,7,9,2009
2808,9/8/09,1.0052464,5.63E-20,8,9,2009
2809,9/9/09,0.94578112,5.30E-20,9,9,2009
2810,9/10/09,0.89481088,5.01E-20,10,9,2009
2811,9/11/09,0.87498912,4.90E-20,11,9,2009
2812,9/12/09,0.91746432,5.14E-20,12,9,2009
2813,9/13/09,1.01374144,5.68E-20,13,9,2009
2814,9/14/09,0.96843456,5.42E-20,14,9,2009
2815,9/15/09,0.90896928,5.09E-20,15,9,2009
2816,9/16/09,0.88348416,4.95E-20,16,9,2009
2817,9/17/09,0.87498912,4.90E-20,17,9,2009
2818,9/18/09,0.778712,4.36E-20,18,9,2009
2819,9/19/09,0.75889024,4.25E-20,19,9,2009
2820,9/20/09,0.73057344,4.09E-20,20,9,2009
2821,9/21/09,0.70508832,3.95E-20,21,9,2009
2822,9/22/09,0.70792,3.96E-20,22,9,2009
2823,9/23/09,0.70508832,3.95E-20,23,9,2009
2824,9/24/09,0.70225664,3.93E-20,24,9,2009
2825,9/25/09,0.68809824,3.85E-20,25,9,2009
2826,9/26/09,0.66261312,3.71E-20,26,9,2009
2827,9/27/09,0.69092992,3.87E-20,27,9,2009
2828,9/28/09,0.85516736,4.79E-20,28,9,2009
2829,9/29/09,0.94294944,5.28E-20,29,9,2009
2830,9/30/09,0.84100896,4.71E-20,30,9,2009
2831,10/1/09,0.78154368,4.38E-20,1,10,2009
2832,10/2/09,0.7503952,4.20E-20,2,10,2009
2833,10/3/09,0.88914752,4.98E-20,3,10,2009
2834,10/4/09,1.45548352,8.15E-20,4,10,2009
2835,10/5/09,1.67352288,9.37E-20,5,10,2009
2836,10/6/09,1.3308896,7.45E-20,6,10,2009
2837,10/7/09,1.71033472,9.58E-20,7,10,2009
2838,10/8/09,2.73823456,1.53E-19,8,10,2009
2839,10/9/09,2.05863136,1.15E-19,9,10,2009
2840,10/10/09,1.69051296,9.47E-20,10,10,2009
2841,10/11/09,1.49512704,8.37E-20,11,10,2009
2842,10/12/09,1.30540448,7.31E-20,12,10,2009
2843,10/13/09,1.6706912,9.36E-20,13,10,2009
2844,10/14/09,1.76130496,9.86E-20,14,10,2009
2845,10/15/09,1.5857408,8.88E-20,15,10,2009
2846,10/16/09,1.38185984,7.74E-20,16,10,2009
2847,10/17/09,1.3025728,7.30E-20,17,10,2009
2848,10/18/09,1.2176224,6.82E-20,18,10,2009
2849,10/19/09,1.43566176,8.04E-20,19,10,2009
2850,10/20/09,1.45548352,8.15E-20,20,10,2009
2851,10/21/09,1.37053312,7.68E-20,21,10,2009
2852,10/22/09,1.38185984,7.74E-20,22,10,2009
2853,10/23/09,2.23985888,1.25E-19,23,10,2009
2854,10/24/09,2.8599968,1.60E-19,24,10,2009
2855,10/25/09,7.503952,4.20E-19,25,10,2009
2856,10/26/09,8.0986048,4.54E-19,26,10,2009
2857,10/27/09,4.6156384,2.59E-19,27,10,2009
2858,10/28/09,3.822768,2.14E-19,28,10,2009
2859,10/29/09,4.7855392,2.68E-19,29,10,2009
2860,10/30/09,4.3041536,2.41E-19,30,10,2009
2861,10/31/09,3.5112832,1.97E-19,31,10,2009
2862,11/1/09,3.3130656,1.86E-19,1,11,2009
2863,11/2/09,3.1997984,1.79E-19,2,11,2009
2864,11/3/09,2.80053152,1.57E-19,3,11,2009
2865,11/4/09,2.54001696,1.42E-19,4,11,2009
2866,11/5/09,2.3644528,1.32E-19,5,11,2009
2867,11/6/09,2.29082912,1.28E-19,6,11,2009
2868,11/7/09,2.17756192,1.22E-19,7,11,2009
2869,11/8/09,2.45506656,1.38E-19,8,11,2009
2870,11/9/09,2.35878944,1.32E-19,9,11,2009
2871,11/10/09,2.18605696,1.22E-19,10,11,2009
2872,11/11/09,2.07278976,1.16E-19,11,11,2009
2873,11/12/09,1.97368096,1.11E-19,12,11,2009
2874,11/13/09,1.911384,1.07E-19,13,11,2009
2875,11/14/09,3.114848,1.74E-19,14,11,2009
2876,11/15/09,11.32672,6.34E-19,15,11,2009
2877,11/16/09,11.468304,6.42E-19,16,11,2009
2878,11/17/09,6.3995968,3.58E-19,17,11,2009
2879,11/18/09,4.530688,2.54E-19,18,11,2009
2880,11/19/09,3.7661344,2.11E-19,19,11,2009
2881,11/20/09,4.813856,2.70E-19,20,11,2009
2882,11/21/09,8.5233568,4.77E-19,21,11,2009
2883,11/22/09,6.6827648,3.74E-19,22,11,2009
2884,11/23/09,4.8421728,2.71E-19,23,11,2009
2885,11/24/09,4.105936,2.30E-19,24,11,2009
2886,11/25/09,3.7661344,2.11E-19,25,11,2009
2887,11/26/09,3.7661344,2.11E-19,26,11,2009
2888,11/27/09,4.4740544,2.51E-19,27,11,2009
2889,11/28/09,8.49504,4.76E-19,28,11,2009
2890,11/29/09,7.9003872,4.42E-19,29,11,2009
2891,11/30/09,5.3518752,3.00E-19,30,11,2009
2892,12/1/09,4.5590048,2.55E-19,1,12,2009
2893,12/2/09,4.0493024,2.27E-19,2,12,2009
2894,12/3/09,7.6172192,4.27E-19,3,12,2009
2895,12/4/09,13.6770144,7.66E-19,4,12,2009
2896,12/5/09,9.4294944,5.28E-19,5,12,2009
2897,12/6/09,6.8526656,3.84E-19,6,12,2009
2898,12/7/09,5.7766272,3.24E-19,7,12,2009
2899,12/8/09,4.95544,2.78E-19,8,12,2009
2900,12/9/09,4.5873216,2.57E-19,9,12,2009
2901,12/10/09,5.9182112,3.31E-19,10,12,2009
2902,12/11/09,6.1730624,3.46E-19,11,12,2009
2903,12/12/09,5.1536576,2.89E-19,12,12,2009
2904,12/13/09,4.672272,2.62E-19,13,12,2009
2905,12/14/09,6.37128,3.57E-19,14,12,2009
2906,12/15/09,7.2491008,4.06E-19,15,12,2009
2907,12/16/09,6.37128,3.57E-19,16,12,2009
2908,12/17/09,5.238608,2.93E-19,17,12,2009
2909,12/18/09,5.0403904,2.82E-19,18,12,2009
2910,12/19/09,4.0209856,2.25E-19,19,12,2009
2911,12/20/09,3.5112832,1.97E-19,20,12,2009
2912,12/21/09,3.256432,1.82E-19,21,12,2009
2913,12/22/09,3.256432,1.82E-19,22,12,2009
2914,12/23/09,3.0015808,1.68E-19,23,12,2009
2915,12/24/09,2.9449472,1.65E-19,24,12,2009
2916,12/25/09,2.8883136,1.62E-19,25,12,2009
2917,12/26/09,2.80619488,1.57E-19,26,12,2009
2918,12/27/09,9.9675136,5.58E-19,27,12,2009
2919,12/28/09,29.449472,1.65E-18,28,12,2009
2920,12/29/09,17.556416,9.83E-19,29,12,2009
2921,12/30/09,11.6382048,6.52E-19,30,12,2009
2922,12/31/09,9.769296,5.47E-19,31,12,2009
2923,1/1/10,7.78712,4.36E-19,1,1,2010
2924,1/2/10,6.229696,3.49E-19,2,1,2010
2925,1/3/10,5.66336,3.17E-19,3,1,2010
2926,1/4/10,5.1819744,2.90E-19,4,1,2010
2927,1/5/10,4.7855392,2.68E-19,5,1,2010
2928,1/6/10,4.4174208,2.47E-19,6,1,2010
2929,1/7/10,4.2192032,2.36E-19,7,1,2010
2930,1/8/10,3.964352,2.22E-19,8,1,2010
2931,1/9/10,3.6528672,2.05E-19,9,1,2010
2932,1/10/10,3.2281152,1.81E-19,10,1,2010
2933,1/11/10,3.256432,1.82E-19,11,1,2010
2934,1/12/10,3.256432,1.82E-19,12,1,2010
2935,1/13/10,2.9449472,1.65E-19,13,1,2010
2936,1/14/10,2.8883136,1.62E-19,14,1,2010
2937,1/15/10,2.76655136,1.55E-19,15,1,2010
2938,1/16/10,2.83168,1.59E-19,16,1,2010
2939,1/17/10,2.9166304,1.63E-19,17,1,2010
2940,1/18/10,2.973264,1.67E-19,18,1,2010
2941,1/19/10,3.0865312,1.73E-19,19,1,2010
2942,1/20/10,3.0582144,1.71E-19,20,1,2010
